what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.ibm.teamp.metadata.query.ui,3.0.100.v20120430_0235,"com.ibm.teamp.metadata.query.ui",1469442422301
stopped,bundle,com.ibm.teamz.metadata.query.ui,3.0.100.v20120430_0235,"com.ibm.teamz.metadata.query.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.metadata.query.ui,3.0.300.v20121024_0321,"com.ibm.team.enterprise.metadata.query.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.zos.ref.integrity,1.0.0.v20120509_0742,"com.ibm.team.enterprise.zos.ref.integrity",1469442422301
stopped,bundle,com.ibm.team.enterprise.ref.integrity,1.0.300.v20121101_0316,"com.ibm.team.enterprise.ref.integrity",1469442422301
stopped,bundle,com.ibm.teamz.zcomponent.ui,1.2.200.v20120924_1445,"com.ibm.teamz.zcomponent.ui",1469442422302
stopped,bundle,com.ibm.team.enterprise.build.ui,1.2.0.v20121026_0059,"com.ibm.team.enterprise.build.ui",1469442422302
stopped,bundle,com.ibm.team.enterprise.ibmi.systemdefinition.ui,3.0.500.v20130131_0440,"com.ibm.team.enterprise.ibmi.systemdefinition.ui",1469442422302
stopped,bundle,com.ibm.team.enterprise.zos.systemdefinition.ui,1.0.300.v20121002_1206,"com.ibm.team.enterprise.zos.systemdefinition.ui",1469442422302
stopped,bundle,com.ibm.team.enterprise.systemdefinition.ui,1.0.400.v20130124_0613,"com.ibm.team.enterprise.systemdefinition.ui",1469442422302
stopped,bundle,com.ibm.teamp.aix.langdef.ui,3.0.100.v20120430_0235,"com.ibm.teamp.aix.langdef.ui",1469442422302
stopped,bundle,com.ibm.teamp.aix.resourcedef.ui,3.0.100.v20120430_0235,"com.ibm.teamp.aix.resourcedef.ui",1469442422302
stopped,bundle,com.ibm.teamp.ibmi.langdef.ui,3.1.0.v20120430_0235,"com.ibm.teamp.ibmi.langdef.ui",1469442422302
stopped,bundle,com.ibm.teamz.build.ui,3.1.200.v20121011_0635,"com.ibm.teamz.build.ui",1469442422302
stopped,bundle,com.ibm.team.enterprise.definitions.ui,3.0.400.v20120924_1445,"com.ibm.team.enterprise.definitions.ui",1469442422302
